SEARCH_ROW,PUBLICATION,DATE,TITLE,EDITION,BYLINE,LANGUAGE,COUNTRY,DATELINE,SP,STATE,JOURNAL-CODE,PUBLICATION-TYPE,LENGTH,LOAD-DATE,SECTION,SUBJECT,TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Agence France Presse -- Portuguese,3-Apr-14,MilionÌÁrio de Angola oferece comprar 85 'MirÌ_s' para que nÌ£o saiam de Portugal,,,PORTUGUESE; PORTUGUÌ_S,Portugal,LISBOA 03 Abr 2014,,,,Boletim de noticÌ_as,234 palavras,3-Apr-14,,SUBJECT:,"Um milionÌÁrio de Angola ofereceu ao governo portuguÌ»s comprar os 85 quadros do pintor espanhol Joan MirÌ_ que a Christie's leiloarÌÁ em junho, para evitar que saiam de Portugal, indicou nesta quinta-feira o DiÌÁrio EconÌ«mico. Os quadros passaram a ser propriedade do Estado portuguÌ»s quando o banco BPN foi nacionalizado, em 2008. Mas o governo decidiu leiloÌÁ-los para alimentar os cofres do Estado, apesar dos protestos da oposiÌ¤Ì£o socialista, que tenta bloquear a venda nos tribunais. O angolano Rui Costa Reis, filho de imigrantes portugueses que se tornou milionÌÁrio com os cereais, propÌ«s pagar 44 milhÌµes de euros para adquirir a coleÌ¤Ì£o e depois expÌ«-la durante 50 anos em Portugal, segundo o jornal. O milionÌÁrio de 46 anos, que tambÌ©m produz filmes em Hollywood, propÌµe que os quadros sejam expostos no Porto, a cidade do norte de Portugal onde sua mÌ£e nasceu. A casa de leilÌµes Christie's avalia em mais de 30 milhÌµes de libras (36,4 milhÌµes de euros) o preÌ¤o dos 85 quadros de MirÌ_, ""uma das coleÌ¤Ìµes de arte mais amplas e impressionantes do artista jamais leiloadas"". A Christie's decidiu cancelar a venda, prevista inicialmente para fevereiro, e adiÌÁ-la atÌ© junho pelas denÌ¼ncias em andamento nos tribunais portugueses. No entanto, esta venda tambÌ©m pode ser suspensa pela justiÌ¤a se prosperarem os recursos do MinistÌ©rio PÌ¼blico, que considera que as obras ""formam parte do patrimÌ«nio cultural do paÌ_s"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Agence France Presse -- Portuguese,3-Apr-14,ManifestaÌ¤Ì£o na Venezuela deixa 7 feridos,,,PORTUGUESE; PORTUGUÌ_S,Venezuela,CARACAS 03 Abr 2014,,,,Boletim de noticÌ_as,257 palavras,3-Apr-14,,SUBJECT:,"Incidentes entre estudantes, grupos armados de civis e a polÌ_cia deixaram ao menos sete feridos nesta quinta-feira em Caracas, na Venezuela, durante um protesto contra a situaÌ¤Ì£o econÌ«mica, indicaram fontes estudantis. Os manifestantes, convocados por lÌ_deres estudantis para protestar contra a inflaÌ¤Ì£o e a escassez de alimentos, saÌ_ram da Universidade Central da Venezuela (UCV) e pretendiam caminhar atÌ© a vice-presidÌ»ncia da ÌÁrea econÌ«mica, na capital. Mas a Guarda Nacional e a polÌ_cia interceptaram o ato em uma das entradas do prÌ©dio, constatou um fotÌ_grafo da AFP. Os estudantes jogaram pedras, e a polÌ_cia respondeu com gÌÁs lacrimogÌ»neo e jatos d'ÌÁgua. Durante o confronto, grupos de civis nÌ£o identificados, portanto armas e em motos, atiraram para o alto, dentro da universidade, intimidando os manifestantes. Alguns estudantes de rosto coberto agrediram dois motociclistas. A passeata deixou ao menos ""sete pessoas feridas por contusÌµes, fraturas e ferimentos abertos"", informou a lÌ_der estudantil Hilda Rubi GonzÌÁlez, acrescentando que os feridos ""estÌ£o todos estÌÁveis"". Pelo menos quatro fotÌ_grafos e cinegrafistas de meios locais foram atacados e tiveram seus equipamentos apreendidos, de acordo com denÌ¼ncias dos veÌ_culos afetados e de organizaÌ¤Ìµes de liberdade de imprensa. HÌÁ dois meses, a Venezuela convive uma onda de manifestaÌ¤Ìµes contra o governo de NicolÌÁs Maduro, motivadas pela crise econÌ«mica e pela inseguranÌ¤a, que deixaram 39 mortos, mais de 550 feridos e quase uma centena de denÌ¼ncias de violaÌ¤Ìµes de direitos humanos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Agence France Presse -- Portuguese,4-Apr-14,ManifestaÌ¤Ì£o na Venezuela deixa 7 feridos,,,PORTUGUESE; PORTUGUÌ_S,Venezuela,CARACAS 04 Abr 2014,,,,Boletim de noticÌ_as,296 palavras,4-Apr-14,,SUBJECT:,"Incidentes entre estudantes, grupos armados de civis e a polÌ_cia deixaram ao menos sete feridos nesta quinta-feira, em Caracas, durante um protesto contra a situaÌ¤Ì£o econÌ«mica na Venezuela, informaram fontes estudantis. Os manifestantes, convocados por lÌ_deres estudantis para protestar contra a inflaÌ¤Ì£o e a escassez de alimentos, saÌ_ram da Universidade Central da Venezuela (UCV) e pretendiam caminhar atÌ© a vice-presidÌ»ncia da ÌÁrea econÌ«mica, na capital. Mas a Guarda Nacional e a polÌ_cia interceptaram o ato em uma das entradas do prÌ©dio, constatou um fotÌ_grafo da AFP. Os estudantes jogaram pedras, e a polÌ_cia de choque respondeu com gÌÁs lacrimogÌ»neo e jatos d'ÌÁgua. Durante o confronto, grupos de civis nÌ£o identificados, portanto armas e em motos, atiraram para o alto, dentro da universidade, intimidando os manifestantes. Alguns estudantes de rosto coberto agrediram dois motociclistas. A passeata deixou ao menos ""sete pessoas feridas por contusÌµes, fraturas e ferimentos abertos"", informou a lÌ_der estudantil Hilda Rubi GonzÌÁlez, acrescentando que os feridos ""estÌ£o todos estÌÁveis"". Pelo menos quatro fotÌ_grafos e cinegrafistas de meios locais foram atacados e tiveram seus equipamentos apreendidos, de acordo com denÌ¼ncias dos veÌ_culos afetados e de organizaÌ¤Ìµes de liberdade de imprensa. Durante a noite, o centro histÌ_rico do municÌ_pio de Chacao - feudo da oposiÌ¤Ì£o na regiÌ£o de Caracas - foi palco de novos confrontos entre um grupo de encapuzados e a polÌ_cia de choque, que utilizou bombas de gÌÁs lacrimogÌ»neo. HÌÁ dois meses, a Venezuela enfrenta uma onda de manifestaÌ¤Ìµes contra o governo de NicolÌÁs Maduro, motivada pela crise econÌ«mica e pela inseguranÌ¤a, que jÌÁ deixou 39 mortos, mais de 550 feridos e quase uma centena de denÌ¼ncias de violaÌ¤Ìµes de direitos humanos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Agence France Presse -- Portuguese,4-Apr-14,Seul testa mÌ_sseis que podem alcanÌ¤ar o territÌ_rio da Coreia do Norte,,,PORTUGUESE; PORTUGUÌ_S,"Korea, Republic of",SEUL 04 Abr 2014,,,,Boletim de noticÌ_as,251 palavras,4-Apr-14,,SUBJECT:,"As autoridades da Coreia do Sul anunciaram nesta sexta-feira que testaram com sucesso novos mÌ_sseis com capacidade de carga de uma tonelada e que podem alcanÌ¤ar qualquer ÌÁrea do territÌ_rio da Coreia do Norte. O lanÌ¤amento aconteceu em 23 de marÌ¤o, dois dias depois do vizinho do Norte ter disparado dois mÌ_sseis de mÌ©dio alcance com capacidade de atingir o JapÌ£o. O anÌ¼ncio dos testes pode aumentar a tensÌ£o na penÌ_nsula coreana depois que, no inÌ_cio da semana, os dois paÌ_ses trocaram disparos nas ÌÁguas territoriais. O novo mÌ_ssil sul-coreano, capaz de lanÌ¤ar uma tonelada de carga a 500 quilÌ«metros, foi desenvolvido dentro do acordo fechado em 2012 com os Estados Unidos para triplicar o alcance dos sistemas balÌ_sticos do paÌ_s. O governo dos Estados Unidos mantÌ©m 28.500 militares na Coreia do Sul e garante uma proteÌ¤Ì£o em caso de ataque nuclear. Em troca, Seul aceita limites na capacidade de seus mÌ_sseis, que atÌ© agora tinham uma capacidade de carga de 500 kg e alcance de 300 km. As relaÌ¤Ìµes entre Seul e Pyongyang passaram por um inÌ_cio de ano relativamente tranquilo, marcado por um encontro de alto nÌ_vel entre autoridades dos dois paÌ_ses e um encontro - de alguns dias - de parentes separados pela guerra da Coreia (1950-1953). Mas o inÌ_cio dos exercÌ_cios conjuntos anuais entre as forÌ¤as sul-coreanas e americanas provocou os protestos habituais do Norte, mas um pouco menos violentos que os do ano passado. Mas nos Ì¼ltimos dias a Coreia do Norte elevou o tom e testou mÌ_sseis de curto e mÌ©dio alcance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Agence France Presse -- Portuguese,4-Apr-14,Milhares protestam em Bruxelas contra a austeridade e os cortes,,,PORTUGUESE; PORTUGUÌ_S,Belgium,BRUXELAS 04 Abr 2014,,,,Boletim de noticÌ_as,177 palavras,4-Apr-14,,SUBJECT:,"Dezenas de milhares de pessoas se manifestaram nesta sexta-feira em Bruxelas para denunciar as polÌ_ticas de austeridade e de cortes na Europa, segundo jornalistas da AFP presentes no protesto. Ao final da manifestaÌ¤Ì£o, convocada pela ConfederaÌ¤Ì£o Europeia de Sindicatos (CES), houve confrontos com a polÌ_cia, que usou canhÌµes de ÌÁgua e gases lacrimogÌ»neos para dispersar os  manifestantes dos prÌ©dios da ComissÌ£o Europeia. VÌÁrios militantes de sindicatos europeus, entre eles da FranÌ¤a, PolÌ«nia e Alemanha, estavam na manifestaÌ¤Ì£o, onde tambÌ©m havia alguns trabalhadores da GrÌ©cia, um dos paÌ_ses mais afetados pela crise. Segundo Emanuela Bonacina, porta-voz da CES, o objetivo da manifestaÌ¤Ì£o Ì© ""abrir um novo caminho na Europa, sem austeridade"". Ela tambÌ©m pediu que nas eleiÌ¤Ìµes europeias de 25 de maio se vote em candidatos que mudarÌ£o a maneira que a UE Ì© atualmente dirigida. Mais de 26 milhÌµes de europeus estÌ£o sem emprego, dez milhÌµes a mais que em 2008, e em 18 dos 29 paÌ_ses da UE, os salÌÁrios reais caÌ_ram, segundo dados dos sindicatos. siu-aje/cel/fw/pc/jz/cn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Agence France Presse -- Portuguese,4-Apr-14,Tribunal russo reduz sentenÌ¤a do grupo punk Pussy Riot,,,PORTUGUESE; PORTUGUÌ_S,Russian Federation,MOSCOU 04 Abr 2014,,,,Boletim de noticÌ_as,186 palavras,4-Apr-14,,SUBJECT:,"Um tribunal russo decidiu nesta sexta-feira aceitar parcialmente um recurso no caso do grupo punk Pussy Riot, cujas integrantes estÌ£o livres, ao considerar que seu ato em uma catedral em 2012 nÌ£o foi cometido diretamente contra ""um grupo social"". As trÌ»s jovens, Maria Alyojina, Yekaterina Samutsevich e Nadezhda Tolokonnikova, foram condenadas em 2012 por ter realizado um protesto numa catedral contra a campanha presidencial de Vladimir Putin. Alyojina e Tolokonnikova passaram 22 meses na prisÌ£o antes de serem anistiadas em dezembro, enquanto que a sentenÌ¤a de Samutsevich foi suspensa. Apesar disso, continuaram recorrendo contra a condenaÌ¤Ì£o inicial e o Supremo Tribunal ordenou em dezembro que o veredicto fosse revisado. Um tribunal de Moscou ditou nesta sexta que o recurso apresentado devia ser parcialmente aceito, e reduziu a condenaÌ¤Ì£o inicial de dois anos a um ano e 11 meses. O veredicto original ditava que a chamada ""oraÌ¤Ì£o punk"" que as mulheres apresentaram na Catedral de Cristo Salvador em 17 de fevereiro de 2012 foi uma flagrante violaÌ¤Ì£o da ordem pÌ¼blica, desrepeito pela sociedade e Ì_dio religioso.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Agence France Presse -- Portuguese,5-Apr-14,Protestos no norte do Chile por atraso em ajuda apÌ_s terremoto,,,PORTUGUESE; PORTUGUÌ_S,Chile,SANTIAGO 05 Abr 2014,,,,Boletim de noticÌ_as,223 palavras,5-Apr-14,,SUBJECT:,"Um grupo de moradores de Iquique, cidade mais afetada pelo terremoto de terÌ¤a-feira e suas rÌ©plicas, protestou neste sÌÁbado pela demora na chegada da ajuda. As pessoas afetadas nas zonas mais altas de Iquique, de cerca de 180.000 habitantes, bloquearam ruas com barricadas e queimaram pneus para denunciar o ""abandono"" da regiÌ£o pelas autoridades depois dos tremores, informou a imprensa local. Um terremoto de magnitude 8,2 na escala Richter, e uma rÌ©plica de 7,6 sacudiram na terÌ¤a e na quarta-feira esta cidade do norte do Chile, localizada cerca de 1.800 km ao norte de Santiago, afetando o abastecimento de ÌÁgua e luz, restabelecidos apenas parcialmente. ""Estamos desamparados. Do alto, olhamos para Iquique e vemos que jÌÁ tÌ»m luz e nÌ_s, nada"", indicou para o site do jornal El Mercurio Juana Mamani. Na sexta-feira, um grupo de cerca de 500 pessoas protestou apara denunciar a lentidÌ£o na chegada de ajuda. O fornecimento de energia foi restabelecido em 85% da regiÌ£o de TarapacÌÁ (Iquique), segundo o ministro da Energia, MÌÁximo Pacheco. ""Se nada acontecer (uma nova rÌ©plica), acredito que estamos a poucos dias de alcanÌ¤ar 100%"" dos serviÌ¤os bÌÁsicos, disse Pacheco. No entanto, o ministro da Defesa, que junto com o do Interior estÌ£o mobilizados na zona de catÌÁstrofe, garantiu que estÌ£o chegando as primeiras barracas para os desabrigados.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Agence France Presse -- Portuguese,5-Apr-14,PolÌ_cia enfrenta refugiados sÌ_rios na JordÌ¢nia,,,PORTUGUESE; PORTUGUÌ_S,Jordan,AMÌ´ 05 Abr 2014,,,,Boletim de noticÌ_as,171 palavras,5-Apr-14,,SUBJECT:,"Um confronto entre policiais e refugiados sÌ_rios deixou 25 feridos neste sÌÁbado no campo de Zaatari, no norte da JordÌ¢nia, anunciaram as autoridades jordanianas. A polÌ_cia utilizou gÌÁs lacrimogÌ»neo para dispersar dezenas de refugiados revoltados, informou a DireÌ¤Ì£o de SeguranÌ¤a PÌ¼blica, acrescentando que 22 policiais e trÌ»s refugiados ficaram feridos no incidente. ""Dezenas de refugiados do campo de Zaatari se revoltaram apÌ_s a prisÌ£o de um grupo de sÌ_rios que abandonou o local sem autorizaÌ¤Ì£o"". ""Durante os incidentes, 22 policiais ficaram feridos e os agitadores queimaram pneus, barracas e atacaram postos da polÌ_cia"". Uma testemunha afirmou ÌÊ AFP que ""uma mulher morreu nos confrontos"", mas a polÌ_cia garantiu que ""nÌ£o hÌÁ vÌ_tima fatal"". O campo de Zaatari abriga mais de 100 mil refugiados da guerra civil na SÌ_ria e desde sua abertura, hÌÁ dois anos, Ì© palco de vÌÁrias manifestaÌ¤Ìµes de protesto, a maioria contra as condiÌ¤Ìµes de vida no local. No total, mais de 500 mil refugiados sÌ_rios se encontram na JordÌ¢nia. mhs-akh/lr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Agence France Presse -- Portuguese,6-Apr-14,Manifestantes favorÌÁveis ÌÊ RÌ¼ssia invadem edifÌ_cio da administraÌ¤Ì£o em Donetsk,,,PORTUGUESE; PORTUGUÌ_S,Ukraine,"DONETSK, UcrÌ¢nia 06 Abr 2014",,,,Boletim de noticÌ_as,273 palavras,6-Apr-14,,SUBJECT:,"Manifestantes favorÌÁveis ÌÊ RÌ¼ssia invadiram neste domingo o edifÌ_cio da administraÌ¤Ì£o provincial na cidade de Donetsk, no leste da UcrÌ¢nia, constatou um jornalista da AFP. No fim de um protesto, mais de 2.000 manifestantes foram para o edifÌ_cio, cercado pela polÌ_cia, e pelo menos 50 conseguiram entrar. VÌÁrios deles retiraram a bandeira ucraniana do prÌ©dio e iÌ¤aram em seu lugar uma bandeira russa. Os manifestantes, que exigiam um referendo sobre a independÌ»ncia da regiÌ£o e sua uniÌ£o com a RÌ¼ssia, exibiam cartazes que diziam ""Donetsk, cidade russa"" e ""Otan, go home"". No leste da UcrÌ¢nia, de maioria de lÌ_ngua russa, hÌÁ uma grande tensÌ£o desde que o presidente Viktor Yanukovytch, favorÌÁvel ÌÊ RÌ¼ssia, foi deposto por manifestantes prÌ_-europeus e por grupos ultranacionalistas de extrema-direita. VÌÁrias pessoas morreram em manifestaÌ¤Ìµes. Manifestantes tambÌ©m protestaram em frente a um edifÌ_cio dos serviÌ¤os de seguranÌ¤a ucranianos (SBU) em outra grande cidade do leste do paÌ_s, Lugansk, depois de um comÌ_cio prÌ_-russo, constatou um fotÌ_grafo da AFP. Alguns manifestantes encapuzados pediam a libertaÌ¤Ì£o dos militantes prÌ_-RÌ¼ssia detidos durante as manifestaÌ¤Ìµes anteriores. Primeiro jogaram ovos e depois pedras contra a sede do SBU. VÌÁrias janelas foram quebradas. O presidente russo, Vladimir Putin, se comprometeu a defender de todas a formas as populaÌ¤Ìµes de lÌ_ngua russa das repÌ¼blicas que fizeram parte da UniÌ£o SoviÌ©tica. A crise entre a RÌ¼ssia e a UcrÌ¢nia teve como consequÌ»ncia a incorporaÌ¤Ì£o da repÌ¼blica da Crimeia ÌÊ RÌ¼ssia apÌ_s um referendo que o governo ucraniano e os paÌ_ses ocidentais nÌ£o reconhecem. str-so/lpt/ml/ra/zm/it/jo/ma/dm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Agence France Presse -- Portuguese,6-Apr-14,Manifestantes ucranianos prÌ_-russos ocupam escritÌ_rios da administraÌ¤Ì£o em Donetsk,,,PORTUGUESE; PORTUGUÌ_S,Ukraine,"DONETSK, UcrÌ¢nia 06 Abr 2014",,,,Boletim de noticÌ_as,488 palavras,6-Apr-14,,SUBJECT:,"Manifestantes favorÌÁveis ÌÊ RÌ¼ssia invadiram neste domingo o edifÌ_cio da administraÌ¤Ì£o provincial na cidade de Donetsk, no leste da UcrÌ¢nia, constataram correspondentes da AFP. Essa regiÌ£o, na fronteira com a RÌ¼ssia, registra todos os domingos manifestaÌ¤Ìµes por uma uniÌ£o com Moscou desde a queda do governo de Kiev, no fim de fevereiro. Em Donetsk, principal cidade da regiÌ£o mineradora de Donbas, mais de 2.000 prÌ_-russos participaram de um ato perto da sede da administraÌ¤Ì£o da provÌ_ncia, cercada por mais de 200 policiais. Os manifestantes agitavam bandeiras russas e exibiam cartazes com lemas como ""Donetsk, cidade russa"", ""Fora Otan"" e ""Queremos um referendo"", em alusÌ£o ao processo que no mÌ»s passado deu a independÌ»ncia para a provÌ_ncia da Crimeia, que se juntou ÌÊ RÌ¼ssia pouco tempo depois. Cerca de 150 manifestantes conseguiram invadir o edifÌ_cio. VÌÁrios deles retiraram a bandeira ucraniana do prÌ©dio e hastearam em seu lugar uma bandeira russa. Um correspondente da AFP indicou que os policiais deixaram a sede da administraÌ¤Ì£o. As imagens divulgadas pelo site ""Novosti Donbassa"" (NotÌ_cias de Donbass) mostram manifestantes na entrada do prÌ©dio, gritando ""RÌ¼ssia! RÌ¼ssia!"", enquanto um deles, usando um megafone, afirma: ""Isto nÌ£o Ì© o fim, Ì© apenas o comeÌ¤o"". O procurador de Donetsk disse ÌÊ AFP que uma investigaÌ¤Ì£o foi aberta sobre a tomada do local. No leste da UcrÌ¢nia, de maioria linguÌ_stica russa, hÌÁ uma grande tensÌ£o desde que o presidente Viktor Yanukovytch, favorÌÁvel ÌÊ RÌ¼ssia, foi deposto por manifestantes prÌ_-europeus e por grupos ultranacionalistas de extrema-direita. VÌÁrias pessoas morreram em protestos. Manifestantes tambÌ©m se reuniram em grande nÌ¼mero diante de um edifÌ_cio dos serviÌ¤os de seguranÌ¤a ucranianos (SBU) em outra grande cidade do leste do paÌ_s, Lugansk, depois de um comÌ_cio prÌ_-russo, constatou um fotÌ_grafo da AFP. Alguns encapuzados pediam a libertaÌ¤Ì£o dos militantes prÌ_-RÌ¼ssia detidos durante as manifestaÌ¤Ìµes anteriores. Primeiro jogaram ovos e depois pedras contra a sede do SBU. VÌÁrias janelas foram quebradas. A polÌ_cia tentou afastÌÁ-los com bombas de gÌÁs lacrimogÌ»neo. Mas eles conseguiram arrombar a porta de entrada, e alguns invadiram o local. Enquanto isso, em Kharkiv, outra importante cidade do leste, houve confrontos entre um pequeno grupo de nacionalistas e manifestantes prÌ_-russos. Os primeiros foram obrigados a deixar a ÌÁrea de joelhos, constatou a AFP. Os nacionalistas -chamados de fascistas por Moscou e pelos prÌ_-russos- sÌ_ conseguiram se afastar totalmente sob proteÌ¤Ì£o policial. O presidente russo, Vladimir Putin, comprometeu-se a defender de todas a formas as populaÌ¤Ìµes de lÌ_ngua russa das repÌ¼blicas que fizeram parte da UniÌ£o SoviÌ©tica. A crise entre a RÌ¼ssia e a UcrÌ¢nia teve como consequÌ»ncia a incorporaÌ¤Ì£o da repÌ¼blica da Crimeia ÌÊ FederaÌ¤Ì£o Russa apÌ_s um referendo que o governo ucraniano e os paÌ_ses ocidentais nÌ£o reconhecem. str-so/lpt/ml/ra/zm/it/jo/ma/dm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
